Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
14997857.txt	atherosclerotic plaque	RID3290	RID3290		atherosclerotic/14795, plaque/14811								
14997857.txt	computed tomography	RID10321	RID10321		computed/14969, tomography/14978								
14997857.txt	tomography	RID28840	RID28840		tomography/14978								
14997857.txt	small	RID5774	RID5774		small/14996								
14997857.txt	follow up	RID35965	RID35965		follow/15039, up/15046								
14997857.txt	without	RID49854	RID49854		without/15180								
14997857.txt	indication	RID49442	RID49442		indication/15196								
14997857.txt	computed tomography	RID10321	RID10321		computed/15262, tomography/15271								
14997857.txt	tomography	RID28840	RID28840		tomography/15271								
14997857.txt	low	RID46059	RID46059		low/15285								
14997857.txt	high	RID46060	RID46060		high/15364								
14997857.txt	high risk	RID46067	RID46067		high/15364, risk/15369								
14997857.txt	groups	RID5700	RID5700		groups/15580								
14997857.txt	computed tomography	RID10321	RID10321		computed/15624, tomography/15633								
14997857.txt	tomography	RID28840	RID28840		tomography/15633								
14997857.txt	average	RID39165	RID39165		average/15681								
14997857.txt	average risk risk	RID46068	RID46068		average/15681, risk/15732, risk/15872								
14997857.txt	carotid artery	RID38751	RID38751		carotid/15689, artery/15697								
14997857.txt	carotid artery	RID584	RID584		carotid/15689, artery/15697								
14997857.txt	artery	RID478	RID478		artery/15697								
14997857.txt	artery coronary	RID35862	RID35862		artery/15697, coronary/15863								
14997857.txt	artery coronary	RID28727	RID28727		artery/15697, coronary/15863								
14997857.txt	ultrasound	RID10326	RID10326		ultrasound/15707								
14997857.txt	invasive	RID5680	RID5680		invasive/15773								
14997857.txt	superior	RID5822	RID5822		superior/15798								
14997857.txt	lower	RID46058	RID46058		lower/15825								
14997857.txt	assessment	RID36026	RID36026		assessment/15849								
14997857.txt	calcium	RID11800	RID11800		calcium/15987								
14997857.txt	calcium scores	RID28808	RID28808		calcium/15987, scores/15995								
14997857.txt	high	RID46060	RID46060		high/16092								
14997857.txt	high risk	RID46067	RID46067		high/16092, risk/16097								
14997857.txt	follow up	RID35965	RID35965		follow/16292, up/16299								
14997857.txt	ages	RID11854	RID11854		ages/16386								
14997857.txt	class	Class	Class		class/16436								
14997857.txt	middle	RID5974	RID5974		middle/16443								
14997857.txt	class	Class	Class		class/16450								
14997857.txt	comparison	RID28483	RID28483		comparison/16472								
14997857.txt	calcium	RID11800	RID11800		calcium/16495								
14997857.txt	calcium scores	RID28808	RID28808		calcium/16495, scores/16503								
14997857.txt	US	RID10326	RID10326		US/16560								
14997857.txt	arterial coronary	RID35862	RID35862		arterial/16689, coronary/16698								
14997857.txt	arterial coronary	RID28727	RID28727		arterial/16689, coronary/16698								
14997857.txt	arterial coronary calcification	RID50146	RID50146		arterial/16689, coronary/16698, calcification/16707								
14997857.txt	coronary calcification	RID50146	RID50146		coronary/16698, calcification/16707								
14997857.txt	calcification	RID5196	RID5196		calcification/16707								
14997857.txt	process	RID39128	RID39128		process/16803								
14997857.txt	limitations	RID5684	RID5684		limitations/16829								
14997857.txt	middle	RID5974	RID5974		middle/16862								
14997857.txt	class	Class	Class		class/16869								
14997857.txt	both	RID5770	RID5770		both/16981								
14997857.txt	classes	Class	Class		classes/17029								
15340672.txt	changes	RID45838	RID45838		changes/50								
15340672.txt	changes	RID49896	RID49896		changes/50								
15340672.txt	right	RID5825	RID5825		right/65								
15340672.txt	right ventricle	RID1389	RID1389		right/65, ventricle/71								
15340672.txt	atresia	RID3735	RID3735		atresia/94								
15340672.txt	intact	RID39115	RID39115		intact/107								
15340672.txt	ventricular septum	RID1404	RID1404		ventricular/114, septum/126								
15340672.txt	procedures	RID1559	RID1559		procedures/202								
15340672.txt	axial projections	RID10514	RID10514		axial/291, projections/297								
15340672.txt	projections	RID10511	RID10511		projections/297								
15340672.txt	patients	RID49815	RID49815		patients/312								
15340672.txt	patients ages	RID13163	RID13163		patients/312, ages/326								
15340672.txt	ages	RID11854	RID11854		ages/326								
15340672.txt	confidence	RID29	RID29		confidence/468								
15340672.txt	mean	RID39224	RID39224		mean/544								
15340672.txt	deviation	RID10445	RID10445		deviation/562								
15340672.txt	multiple	RID5765	RID5765		multiple/576								
15340672.txt	regression	RID11521	RID11521		regression/585								
15340672.txt	Patients	RID49815	RID49815		Patients/648								
15340672.txt	groups	RID5700	RID5700		groups/677								
15340672.txt	morphology	RID28825	RID28825		morphology/710								
15340672.txt	right	RID5825	RID5825		right/728								
15340672.txt	right ventricle	RID1389	RID1389		right/728, ventricle/734								
15340672.txt	right C	RID26387	RID26387		right/728, C/819								
15340672.txt	tricuspid valve	RID1397	RID1397		tricuspid/856, valve/866								
15340672.txt	valve	RID5549	RID5549		valve/866								
15340672.txt	diameter	RID13432	RID13432		diameter/872								
15340672.txt	atresia	RID3735	RID3735		atresia/962								
15340672.txt	valve	RID5549	RID5549		valve/978								
15340672.txt	all	RID5769	RID5769		all/987								
15340672.txt	all	RID5769	RID5769		all/1019								
15340672.txt	cavitary	RID7475	RID7475		cavitary/1058								
15340672.txt	all	RID5769	RID5769		all/1124								
15340672.txt	retrograde	RID13046	RID13046		retrograde/1168								
15340672.txt	retrograde flow	RID5936	RID5936		retrograde/1168, flow/1210								
15340672.txt	aorta	RID480	RID480		aorta/1200								
15340672.txt	flow	RID13035	RID13035		flow/1210								
15340672.txt	aorta	RID480	RID480		aorta/1222								
15340672.txt	patients	RID49815	RID49815		patients/1234								
15340672.txt	all	RID5769	RID5769		all/1261								
15340672.txt	patients	RID49815	RID49815		patients/1295								
15340672.txt	Moderate	RID5672	RID5672		Moderate/1384								
15340672.txt	severe	RID5673	RID5673		severe/1393								
15340672.txt	regurgitation	RID39238	RID39238		regurgitation/1410								
15340672.txt	angle	RID39533	RID39533		angle/1486								
15340672.txt	descending	RID5955	RID5955		descending/1527								
15340672.txt	descending aorta	RID481	RID481		descending/1527, aorta/1538								
15340672.txt	aorta	RID480	RID480		aorta/1538								
15340672.txt	tricuspid valve	RID1397	RID1397		tricuspid/1669, valve/1679								
15340672.txt	valve	RID5549	RID5549		valve/1679								
15340672.txt	diameter	RID13432	RID13432		diameter/1685								
15340672.txt	angle	RID39533	RID39533		angle/1702								
15340672.txt	descending	RID5955	RID5955		descending/1747								
15340672.txt	descending aorta	RID481	RID481		descending/1747, aorta/1758								
15340672.txt	aorta	RID480	RID480		aorta/1758								
15340672.txt	morphology	RID28825	RID28825		morphology/1839								
15340672.txt	patients	RID49815	RID49815		patients/1853								
15340672.txt	atresia	RID3735	RID3735		atresia/1877								
15340672.txt	intact	RID39115	RID39115		intact/1890								
15340672.txt	ventricular septum	RID1404	RID1404		ventricular/1897, septum/1909								
15340672.txt	all	RID5769	RID5769		all/1941								
15340672.txt	procedures	RID1559	RID1559		procedures/2016								
15340672.txt	atresia	RID3735	RID3735		atresia/2048								
15340672.txt	congenital	RID5658	RID5658		congenital/2076								
15340672.txt	congenital disease	RID35738	RID35738		congenital/2076, disease/2093								
15340672.txt	heart	RID1385	RID1385		heart/2087								
15340672.txt	heart disease	RID3234	RID3234		heart/2087, disease/2093								
15340672.txt	atresia	RID3735	RID3735		atresia/2218								
15340672.txt	intact	RID39115	RID39115		intact/2231								
15340672.txt	ventricular septum	RID1404	RID1404		ventricular/2238, septum/2250								
15340672.txt	first	RID5996	RID5996		first/2270								
15340672.txt	report	RID28487	RID28487		report/2276								
15340672.txt	atresia	RID3735	RID3735		atresia/2353								
15340672.txt	intact	RID39115	RID39115		intact/2366								
15340672.txt	ventricular septum	RID1404	RID1404		ventricular/2373, septum/2385								
15340672.txt	septum cardiac	RID34906	RID34906		septum/2385, cardiac/2406								
15340672.txt	neonatal	RID34494	RID34494		neonatal/2442								
15340672.txt	third	RID6000	RID6000		third/2485								
15340672.txt	heart	RID1385	RID1385		heart/2503								
15340672.txt	heart disease	RID3234	RID3234		heart/2503, disease/2509								
15340672.txt	fully	RID5689	RID5689		fully/2542								
15340672.txt	researchers	RID35966	RID35966		researchers/2574								
15340672.txt	abnormalities	RID28453	RID28453		abnormalities/2680								
15340672.txt	coronary arteries	RID35862	RID35862		coronary/2746, arteries/2755								
15340672.txt	coronary arteries	RID28727	RID28727		coronary/2746, arteries/2755								
15340672.txt	coronary arteries right	RID544	RID544		coronary/2746, arteries/2755, right/2772								
15340672.txt	arteries	RID28585	RID28585		arteries/2755								
15340672.txt	arteries	RID478	RID478		arteries/2755								
15340672.txt	right	RID5825	RID5825		right/2772								
15340672.txt	right ventricle	RID1389	RID1389		right/2772, ventricle/2778								
15340672.txt	first	RID5996	RID5996		first/2837								
15340672.txt	surgical approach	RID6417	RID6417		surgical/2843, approach/2852								
15340672.txt	atresia	RID3735	RID3735		atresia/2878								
15340672.txt	intact	RID39115	RID39115		intact/2892								
15340672.txt	ventricular septum	RID1404	RID1404		ventricular/2899, septum/2911								
15340672.txt	treatment	RID8	RID8		treatment/3022								
15340672.txt	morphology	RID28825	RID28825		morphology/3062								
15340672.txt	treatment	RID8	RID8		treatment/3078								
15340672.txt	infants	RID5643	RID5643		infants/3145								
15340672.txt	right	RID5825	RID5825		right/3158								
15340672.txt	normal	RID13173	RID13173		normal/3186								
15340672.txt	procedures	RID1559	RID1559		procedures/3216								
15340672.txt	later ventricle	RID7124	RID7124		later/3283, ventricle/3495								
15340672.txt	later right right ventricle	RID13788	RID13788		later/3283, right/3346, right/3489, ventricle/3495								
15340672.txt	techniques order	RID10382	RID10382		techniques/3312, order/3326								
15340672.txt	order	RID45813	RID45813		order/3326								
15340672.txt	right	RID5825	RID5825		right/3346								
15340672.txt	right right ventricle	RID1389	RID1389		right/3346, right/3489, ventricle/3495								
15340672.txt	right ventricular right artery	RID555	RID555		right/3346, ventricular/3352, right/3489, artery/3522								
15340672.txt	right pulmonary right pulmonary artery	RID976	RID976		right/3346, pulmonary/3382, right/3489, pulmonary/3512, artery/3522								
15340672.txt	pulmonary pulmonary artery	RID974	RID974		pulmonary/3382, pulmonary/3512, artery/3522								
15340672.txt	pulmonary pulmonary artery	RID28586	RID28586		pulmonary/3382, pulmonary/3512, artery/3522								
15340672.txt	valve	RID5549	RID5549		valve/3392								
15340672.txt	increasing	RID5732	RID5732		increasing/3399								
15340672.txt	blood	RID1543	RID1543		blood/3419								
15340672.txt	flow	RID13035	RID13035		flow/3425								
15340672.txt	flow artery	RID5943	RID5943		flow/3425, artery/3522								
15340672.txt	right	RID5825	RID5825		right/3489								
15340672.txt	artery	RID478	RID478		artery/3522								
15340672.txt	All	RID5769	RID5769		All/3530								
15340672.txt	patients	RID49815	RID49815		patients/3650								
15340672.txt	surgery	RID1560	RID1560		surgery/3663								
15340672.txt	right	RID5825	RID5825		right/3712								
15340672.txt	function	RID28812	RID28812		function/3754								
15340672.txt	tricuspid valve	RID1397	RID1397		tricuspid/3770, valve/3780								
15340672.txt	valve	RID5549	RID5549		valve/3780								
15340672.txt	cavitary	RID7475	RID7475		cavitary/3815								
15340672.txt	hypothermia	RID34682	RID34682		hypothermia/3906								
15340672.txt	procedure	RID1559	RID1559		procedure/4056								
15340672.txt	procedure treatment treatment	RID49591	RID49591		procedure/4056, treatment/4167, treatment/4316								
15340672.txt	techniques treatment treatment	RID6417	RID6417		techniques/4066, treatment/4167, treatment/4316								
15340672.txt	pediatric	RID34492	RID34492		pediatric/4078								
15340672.txt	catheterization	RID45711	RID45711		catheterization/4124								
15340672.txt	new	RID5720	RID5720		new/4143								
15340672.txt	treatment	RID8	RID8		treatment/4167								
15340672.txt	low	RID46059	RID46059		low/4226								
15340672.txt	complications	RID11525	RID11525		complications/4243								
15340672.txt	complications	RID5757	RID5757		complications/4243								
15340672.txt	treatment	RID8	RID8		treatment/4316								
15340672.txt	large	RID5778	RID5778		large/4332								
15340672.txt	investigators	RID11697	RID11697		investigators/4348								
15340672.txt	treatment	RID8	RID8		treatment/4521								
15340672.txt	10	RID6014	RID6014		10/4621								
15340672.txt	patients	RID49815	RID49815		patients/4690								
15340672.txt	atresia	RID3735	RID3735		atresia/4714								
15340672.txt	intact	RID39115	RID39115		intact/4727								
15340672.txt	ventricular septum	RID1404	RID1404		ventricular/4734, septum/4746								
15340672.txt	patients	RID49815	RID49815		patients/4763								
15340672.txt	patients ages	RID13163	RID13163		patients/4763, ages/4787								
15340672.txt	male	RID5653	RID5653		male/4777								
15340672.txt	ages	RID11854	RID11854		ages/4787								
15340672.txt	first	RID5996	RID5996		first/4856								
15340672.txt	right	RID5825	RID5825		right/4881								
15340672.txt	right position right right right	RID5825	RID5825		right/4881, position/4939, right/5108, right/5366, right/5468								
15340672.txt	right coronary coronary right coronary coronary coronary right coronary artery right	RID544	RID544		right/4881, coronary/5063, coronary/5084, right/5108, coronary/5170, coronary/5289, coronary/5339, right/5366, coronary/5392, artery/5453, right/5468								
